name,x,y
1,2.3545225,2.2932398
2,2.2426517,2.0957832
3,4.2539353,3.6504502
4,10.207758,10.58703
5,9.026353,10.178349
6,8.837653,10.475304
117,14.167365,7.5106874
6453,14.288878,8.749737
6454,1.9445535,1.5438957
7,8.87449,10.438805
8,8.895679,10.301665
9,7.5784893,7.42062
10,11.105251,11.098259
22,1.6831782,14.238179
11,9.652426,8.393906
12,8.880471,10.410171
13,9.221298,10.790196
14,8.397161,10.366639
110,6.1944385,5.987994
6455,4.4196877,9.909069
15,7.964867,7.6504188
16,5.271972,14.636193
17,1.8138322,14.473469
18,1.222155,14.543669
19,2.7809138,14.806234
20,2.874957,14.499693
21,1.4598522,13.977333
23,1.8035383,14.297934
24,2.7729084,14.220517
25,1.9282259,14.760465
26,5.2363153,14.6548395
27,3.4574304,14.747969
28,3.0874612,14.763019
29,3.604826,14.939653
30,4.8497844,14.667997
31,0.8565911,14.513167
32,3.8103745,14.5562725
33,3.1665072,3.382614
34,0.18927732,13.889364
35,9.077552,9.797874
58,3.950923,3.5106745
36,8.424943,10.165378
37,8.855503,10.399304
38,8.811088,10.591063
39,8.622019,10.838541
111,7.708587,8.275235
40,7.724566,7.9766755
41,9.949716,10.824997
42,9.4523115,11.136447
43,8.801037,10.589695
112,5.9468446,4.300099
113,7.979885,5.426479
44,8.563988,10.498516
45,8.444892,12.146008
46,7.2459445,7.2759995
47,11.663621,8.79642
91,4.683751,14.535711
48,11.186937,11.551321
49,3.7918591,12.920673
50,1.890312,1.4267187
51,1.7811152,1.1493226
52,1.6380085,2.0208848
53,4.237048,5.4364552
54,2.9638674,3.1424475
55,4.8001814,4.8690047
56,3.189989,3.2641013
57,6.2586155,6.393756
102,2.2833633,2.2634645
59,6.587906,6.1097794
60,3.349488,3.4237764
61,7.6453066,8.189379
62,5.134503,4.2672486
63,6.4233184,5.9877033
64,5.322564,4.52758
103,4.1809297,4.033675
104,6.412296,6.3499436
65,5.1676483,4.433365
66,3.5638893,4.904886
67,2.9070418,3.7428622
68,1.9688419,3.0254054
105,7.7423415,8.114377
106,4.4775844,4.2356462
69,2.230969,3.9580474
70,2.5451949,4.461016
71,2.2492776,3.9473088
72,2.181205,3.9390564
114,12.487139,11.063815
73,2.1698406,3.9093437
74,3.8175857,5.4121785
75,11.283585,12.326671
76,6.896824,7.90286
107,6.49195,6.5435553
77,7.6544304,8.447978
78,6.6233153,6.4550667
79,4.149422,5.30531
80,11.124879,13.4214
108,6.8827844,7.5842023
109,4.0813026,3.990599
81,5.779017,5.624062
82,-0.19366671,12.026878
83,7.2851777,13.907546
84,11.284592,12.102978
85,2.1295817,3.741648
86,6.6946054,7.3720484
87,2.426044,14.277321
88,10.368895,11.358264
89,3.4377904,14.325219
90,11.093061,11.432589
115,13.455865,9.470154
92,10.968747,9.608959
93,11.835363,9.036471
94,12.401446,3.1360726
95,6.112083,6.4651513
96,4.9953904,4.213917
97,11.643297,6.131219
98,11.968181,6.243005
99,10.603395,4.931712
100,11.297817,2.9747248
101,2.3452976,2.370418
116,7.989074,5.15964
118,13.405636,9.374178
119,12.398428,9.814329
120,4.8089743,12.241649
121,12.024086,12.572286
155,-0.6213673,13.130146
2770,5.898808,13.285612
122,6.8328233,13.604486
123,11.853167,8.366052
124,9.153151,4.2464037
125,9.725938,4.4819736
130,12.767279,11.992447
126,5.645064,4.4863358
127,8.993902,6.083689
128,9.989547,7.8266926
129,11.0504265,8.074516
152,0.98767227,14.586366
231,11.237998,13.086253
131,7.1617136,12.080972
132,7.040236,13.780232
133,12.363505,9.166104
134,11.1248865,11.585691
153,3.4016805,14.314278
135,6.0178914,13.884637
136,11.421802,7.087943
137,12.322437,9.71641
138,8.996417,13.921432
139,12.392464,9.272078
140,10.590113,13.343713
141,6.772224,13.788775
142,11.413302,12.9051285
143,8.157139,5.3021708
154,9.21454,11.01049
4345,12.37181,9.921604
144,11.45304,9.243754
145,4.4758015,5.415102
146,-0.23509105,12.4218025
147,3.2054842,14.244322
148,-0.19722265,12.457755
149,-0.13441701,12.307745
150,-0.31494245,12.454883
151,4.224647,14.781639
4346,10.940707,12.614192
156,-0.49092042,13.874143
157,0.21539152,14.066805
158,-0.15633301,13.667325
159,0.207798,13.906433
160,0.9080013,14.489182
161,2.5523686,14.938407
162,3.6049855,14.939484
163,3.1968591,14.871213
164,3.3612216,14.946774
165,2.44535,14.868644
4347,12.101534,10.906925
166,1.6329285,14.656546
167,0.00031150153,13.593277
168,1.710058,14.695517
169,1.6278166,14.217948
170,1.7231945,14.741622
171,6.862025,14.069529
172,0.8457108,14.266004
173,-0.17100179,13.763834
174,-0.31007537,13.803832
175,-0.27472648,13.806191
4348,11.83778,11.359074
176,1.6428443,14.720264
177,0.72842073,14.150917
178,0.79188704,14.312363
179,1.1990635,14.337106
180,0.99983174,14.459121
181,1.6114933,14.628987
182,0.927124,13.767149
183,1.2017319,14.19965
184,-0.40633792,13.383452
185,-0.32515097,11.950634
4349,12.102364,10.57323
186,0.12162079,12.927997
187,8.933362,11.911398
188,9.088272,10.799492
189,9.172263,11.49042
190,11.407076,10.781226
191,11.1675005,10.630417
192,3.6828732,12.63751
193,9.161477,10.462965
194,7.632344,7.845531
195,-0.4061602,11.78346
196,1.5869619,14.228683
197,0.06158778,14.122844
198,3.1241646,14.217113
199,1.4543178,13.65683
200,-0.6104691,13.80963
201,0.878135,14.535943
202,-0.13212538,14.049179
4350,10.499071,12.661679
203,0.74637866,14.339761
204,-0.27016163,13.893727
205,1.0831403,14.396908
206,4.4405327,14.856952
207,-0.33595717,13.783802
208,1.4664148,14.529488
209,-0.45325336,13.353816
210,1.1172991,14.413955
211,0.6539534,14.413817
212,1.9307439,14.780549
4351,12.232758,12.185223
213,0.68545246,14.360328
214,0.9920797,14.493652
215,-0.3727055,13.703968
216,3.4456944,14.951573
217,4.542489,14.826947
218,2.1432161,14.795919
219,0.91005135,14.234088
220,1.2584782,14.102553
221,0.8641384,14.322653
222,-1.3393605,12.721434
4352,12.476255,11.668878
223,-0.915503,13.040733
224,3.2638898,14.948573
225,3.1260288,14.959886
226,1.4597393,14.346899
227,4.080791,14.812509
228,0.8045417,14.1630125
229,7.4624166,7.6773667
230,2.1433587,8.633682
232,9.889285,11.092352
233,2.6309094,14.65456
234,5.7882934,13.948629
235,4.877747,14.711632
236,3.4019713,14.917292
237,3.3999763,14.540038
238,0.18168652,14.030578
245,3.2669113,14.880652
239,9.234968,10.589448
240,6.4532366,13.094696
241,7.0494614,9.379043
242,6.455878,6.06833
243,-0.68800634,13.722226
244,3.397182,14.408699
475,8.89532,11.036819
246,1.152689,14.349711
247,0.10022796,13.459264
248,3.1064808,14.430098
249,3.2675602,14.982793
250,2.877255,14.85463
251,2.6124978,14.845696
252,4.7178955,14.729621
253,3.3970532,14.733163
254,3.1564019,14.6565275
255,4.836664,14.648132
256,3.0229592,14.803032
257,3.412529,14.819956
258,3.4679663,14.756166
259,4.831213,14.573641
260,2.2034357,14.731079
261,9.476439,10.483631
262,1.0734433,14.571745
263,2.7130094,14.369228
264,2.879621,14.899571
265,5.210693,14.650891
266,4.2691236,14.808808
267,4.2335367,14.705826
268,1.7217561,14.611847
269,4.7984233,14.569005
270,4.9170995,14.677874
271,8.996034,11.859261
272,2.2545805,14.403056
273,5.212041,14.654858
274,4.706218,14.800721
275,8.982435,11.795543
276,3.472815,14.92629
323,2.4850125,14.650506
277,4.4420075,14.650771
278,2.63577,14.728128
279,3.459915,14.907378
280,9.18451,10.74779
281,11.312939,6.9868507
282,8.622388,12.009856
283,8.653269,10.653881
284,10.936801,9.939754
285,-1.2364446,12.855934
286,5.3767977,14.621686
287,5.754579,13.816085
288,3.3695564,14.875847
289,3.296006,14.801864
290,-0.3390543,13.872188
291,0.18190274,13.478004
292,3.582027,14.760507
293,2.5843973,14.242232
294,3.280984,14.708838
295,4.520123,14.83901
296,0.5936052,14.185355
297,5.21634,14.656843
298,3.0700126,14.950583
299,8.867167,11.806513
300,0.6080881,14.196202
301,5.056344,14.639176
302,3.6658678,14.665186
303,7.293703,9.514478
304,2.2816954,14.721266
305,-0.41810554,13.653261
306,3.5544214,14.609516
307,4.6655464,14.768103
308,1.238384,14.299505
309,9.023343,11.505819
310,1.6401213,14.690636
311,5.167411,14.647814
312,4.8285565,14.710888
313,3.0712235,14.712867
314,2.7287383,14.78794
315,2.8134525,14.30882
316,3.9573264,14.949338
317,4.818425,14.544178
318,6.274637,5.9959884
319,1.0824752,13.564349
320,1.1603123,14.555425
321,2.8443005,14.417431
322,10.342433,8.255766
324,3.1324694,14.881233
325,3.4586916,14.871766
326,0.407424,14.206447
327,1.465594,14.027442
328,4.4351883,14.838737
329,3.337922,14.888228
330,4.4921875,14.8395405
331,4.523146,14.737773
332,-0.37875217,13.877537
333,4.6951766,14.559884
334,3.2547379,14.949169
335,9.308143,13.696666
336,2.8769076,14.429619
337,2.8703318,14.511082
338,1.0556307,14.476513
339,4.662951,14.576663
340,0.8991659,14.520197
341,9.297742,11.456843
342,11.093474,6.924139
343,5.931675,11.875713
344,7.6367064,12.763467
345,10.658219,8.5931015
346,0.14591405,13.991595
476,8.819024,11.141798
347,3.107398,14.926153
348,4.273741,14.571642
349,3.100019,14.90308
350,1.1682508,14.546061
351,3.4806795,14.730001
352,2.984174,14.7941
353,2.1396048,14.626544
354,5.16798,14.643612
355,1.7701781,14.637161
356,4.301179,14.8139305
357,4.49225,14.8589945
358,3.1385324,14.912836
359,2.928012,14.82554
360,3.1501083,14.96382
361,4.4627895,14.833118
384,0.16605602,13.044701
362,5.2832623,14.645825
363,5.3757715,14.61447
364,7.279368,10.274762
365,5.230872,4.888569
366,0.9866925,8.614711
367,10.236772,12.797469
368,4.304762,9.9136505
369,1.4075282,14.238945
370,1.8987815,14.679776
371,4.9643946,14.648738
372,2.1234639,14.513764
373,2.546769,14.624221
374,1.9815373,14.465021
375,11.293274,9.509891
376,8.331641,10.606906
377,7.0848594,13.237582
378,6.463416,7.3058105
379,3.2456682,14.784974
380,6.5688996,13.986012
381,4.077894,14.593732
382,1.7267178,14.09384
383,3.4523673,14.483657
385,11.790996,10.247005
386,5.8917484,11.837233
387,11.660521,12.081414
388,3.9811256,4.181095
389,4.8911867,4.8626094
390,1.3718077,13.80931
397,11.416397,12.211542
391,10.997691,6.796762
392,1.0740138,7.3615255
393,11.219734,12.055772
394,9.124903,11.490404
395,11.956747,6.7662134
396,5.068363,12.076866
398,7.44654,11.115295
399,1.909614,14.74872
400,3.3753393,14.684371
401,0.6111662,14.2818365
402,4.964554,14.681997
403,4.266787,14.808
404,4.4554286,14.787465
412,4.1920347,14.706132
405,3.0757432,3.5320024
406,5.386456,14.598282
407,2.2742507,14.734639
408,4.274588,14.68032
409,1.5304871,14.083838
410,2.9716058,14.764661
411,3.1640053,14.782028
413,3.0806391,14.968329
414,4.7176995,14.705499
415,4.3207493,14.800927
416,3.92994,14.939112
417,11.086449,8.318192
418,0.7738788,14.081422
419,4.8089066,14.722913
420,5.198887,14.617565
421,0.19625747,13.810101
422,0.7691594,13.654903
423,2.5552554,14.695451
424,5.012338,14.696422
425,3.2206945,14.978534
426,1.4509311,14.2024
427,2.4753685,14.918139
435,0.9532394,14.507344
428,6.972583,7.418753
429,4.0007343,14.933558
430,4.8376546,14.663947
431,3.667848,14.898642
432,4.59537,14.627818
433,1.8969083,14.639583
434,2.0241196,14.324128
4353,11.12254,12.385541
436,7.2634916,4.5606656
437,4.622545,3.6893573
438,11.126484,8.101306
439,11.923696,13.35471
440,5.755998,13.687663
473,2.8090405,14.737825
441,12.993967,10.113727
442,11.075251,11.818303
443,8.875449,13.456337
444,11.302238,8.637821
445,10.254997,7.702874
446,12.2460375,9.873657
447,5.5220704,13.322199
448,7.54085,9.231769
449,1.2580442,14.333579
450,0.83952475,14.048157
451,2.325646,14.7135935
4354,11.965644,11.673565
452,4.312703,14.796939
453,3.8610985,14.936595
454,5.1930637,14.667069
455,2.4409096,14.718871
456,8.959784,11.890732
457,3.9031525,14.971791
458,3.4776802,14.483282
459,3.4866416,14.496232
460,2.816007,14.305296
461,2.181511,14.346443
462,4.8056364,14.540334
463,3.0766368,14.334515
464,4.4501443,14.892426
465,3.333244,14.8381815
466,4.827074,14.531619
474,1.4330379,14.723677
467,11.884417,10.560487
468,8.68317,12.543622
469,8.298805,13.18928
470,7.5302696,7.793601
471,6.8447714,7.0407515
472,-0.3811873,11.544498
477,1.5386108,14.688364
478,0.9713353,14.478529
479,2.3083706,14.845508
480,-1.0071516,12.943528
481,2.575649,14.950238
482,-0.17616665,13.852628
483,2.638349,14.940494
484,2.56579,14.955099
485,3.6310058,14.921566
486,-0.21299282,13.626722
4355,13.858719,8.754684
487,1.6447434,14.330813
488,-0.74128896,13.41776
489,-0.9876078,12.693687
490,-0.08281656,13.934172
491,4.427946,14.816765
492,2.4610975,14.936988
493,5.3359895,14.616951
494,0.55871135,14.303816
495,3.1318421,14.969272
496,-0.44839466,13.633948
4356,12.858274,9.832369
497,4.216635,14.770227
498,-0.90762013,13.537733
499,-0.9086909,13.20818
500,-0.16542344,13.920612
501,2.8475657,14.393043
502,1.9632632,14.789951
503,1.8529518,14.7867365
504,1.3892019,14.672157
505,1.243883,14.368767
506,10.581115,6.022663
507,9.319975,11.601756
508,9.780211,12.598488
509,9.037805,10.52348
510,-0.29273114,11.842089
511,1.8622327,13.730398
512,1.1393528,13.7001
513,-0.23081952,12.603356
514,-0.25439614,11.989121
515,0.8151614,14.157729
516,-1.3372567,11.346337
517,-0.062139634,12.417016
518,-0.132268,12.548184
519,-1.5095199,11.752153
520,-0.40366885,13.6328125
521,-1.2797743,12.090554
522,-1.2929394,11.128641
523,-1.3401412,11.203575
559,-0.32852936,11.9657135
524,-1.4648578,12.4525795
525,-0.50321394,13.34717
526,0.10131463,13.776375
527,-0.9062723,12.9969
528,-0.4761545,13.325292
529,-0.15936428,13.919767
530,-1.1434195,12.080586
531,-0.32128757,13.708369
560,2.7094731,14.380856
532,-0.9849713,13.269428
533,-1.295603,11.187239
534,-1.5315559,12.198398
535,-1.0653455,12.13815
536,-1.3573955,12.341482
