name,x,y
1,6.430106,-44.629997
2,22.196184,-51.590317
3,43.40619,-22.294506
4,7.048162,-46.45053
5,26.434052,-36.072628
6,36.398125,-34.102234
117,8.474961,-41.62445
6453,45.681858,-18.934498
6454,22.03719,31.847473
7,26.01928,-36.344414
8,26.130005,-31.894424
9,26.023726,-35.83806
10,16.428703,21.91856
22,-16.56029,-41.528854
11,4.9882164,-45.846306
12,28.996607,-29.53916
13,28.864557,-29.790752
14,25.1101,-36.14527
110,-53.954166,-53.287834
6455,28.786942,39.75775
15,25.505362,-32.600002
16,-0.7968423,-45.0816
17,-0.89630604,-44.7794
18,-3.0542727,-32.232094
19,-18.249533,-22.723412
20,-9.242729,-42.49053
21,-19.345913,-22.544405
23,10.075179,-30.875032
24,-2.150781,-32.968876
25,-19.253521,-45.982056
26,-21.061583,-36.6549
27,17.628368,-14.694067
28,-5.1550965,-32.491512
29,-2.0732968,-33.401615
30,-5.7116585,-48.951538
31,1.7980704,-19.000317
32,2.3502467,-32.924183
33,-0.29654577,-14.204486
34,1.9233109,-28.559689
35,16.51258,21.79377
58,43.923767,28.115938
36,26.200212,-35.869057
37,25.821083,-32.12152
38,28.667387,-29.824469
39,25.450535,-31.991684
111,-44.142994,-50.95254
40,25.339563,-36.06569
41,25.795008,-36.523415
42,25.942049,-32.02881
43,25.867077,-32.138905
112,39.78166,36.400673
113,-2.844074,-53.69959
44,31.896742,-30.251453
45,28.281618,-28.44359
46,26.023752,-32.045063
47,25.631548,22.898174
91,-7.508276,71.51395
48,47.45219,-18.741932
49,30.669,-34.22997
50,46.96657,28.477089
51,48.445667,28.791529
52,34.751183,25.6812
53,70.26156,37.21151
54,44.74861,-10.715965
55,48.992374,28.903698
56,36.43917,31.2213
57,71.73633,-6.73912
102,36.55696,35.258984
59,43.929413,-9.955902
60,-56.24321,-38.269604
61,-67.01827,-28.981262
62,48.6924,28.841648
63,-11.824355,-52.929184
64,-65.44745,-36.52678
103,45.755726,-1.4267665
104,-60.87513,-30.168823
65,-39.723045,-43.669003
66,45.71479,28.681116
67,45.700935,28.695467
68,45.608685,28.683601
105,-66.40292,-32.625847
106,46.0386,-0.5559961
69,45.50367,28.662827
70,45.6289,28.679075
71,45.645294,28.67294
72,45.506332,28.665867
114,40.276817,36.032322
73,45.70429,28.683313
74,-3.6269617,70.136826
75,-63.264805,-43.19376
76,-1.0609885,68.3712
107,-43.854115,-46.98037
77,-65.148254,-30.296293
78,45.462677,28.664553
79,14.484231,69.775246
80,-65.403885,-27.089476
108,-35.86664,-53.780334
109,44.73848,-1.4554017
81,-7.4144974,71.81314
82,11.980453,68.66879
83,-54.773792,-52.429337
84,-40.74265,-55.663525
85,-0.71357864,74.772896
86,-43.368473,-54.81902
87,17.017506,72.17646
88,-38.75226,-53.98365
89,15.563111,67.18744
90,-55.657703,-44.7309
115,16.236917,-17.351526
92,-44.708996,-50.417072
93,-37.20698,-58.14381
94,-6.2290807,71.71119
95,2.802837,28.296576
96,47.734932,28.643244
97,47.602146,28.61403
98,46.977264,28.495914
99,47.28415,28.555922
100,-52.865566,-55.02079
101,25.724964,55.355194
116,38.67484,35.556705
118,21.943752,-3.6699445
119,30.327091,-33.50185
120,33.290443,-35.80472
121,23.953575,22.009563
155,8.589386,-14.171407
2770,-50.98224,-38.956
122,31.375248,-35.95704
123,36.91247,-34.11211
124,28.670885,-0.74083084
125,29.062653,-34.19992
130,23.394854,21.854143
126,44.50495,-28.621803
127,40.957806,25.322468
128,31.120115,-36.242935
129,32.337772,-36.990826
152,6.177439,-18.368828
231,4.4389763,49.317955
131,28.221727,-33.616985
132,31.755116,-36.65837
133,23.433252,21.84476
134,33.446953,-33.668095
153,15.094958,-15.117626
135,44.382786,-32.128387
136,23.396656,21.783342
137,28.86054,-33.852726
138,29.950087,-33.82504
139,26.122217,23.510191
140,31.150955,-34.47126
141,36.804688,-34.285957
142,23.90953,21.898035
143,32.94174,-31.77941
154,8.853182,-12.509107
4345,40.01662,36.310844
144,31.487738,-35.185978
145,2.1670551,-28.848822
146,6.957596,-18.080387
147,11.0204735,-14.61715
148,8.533914,-18.408895
149,13.342687,-14.920628
150,7.7348003,-21.994732
151,13.025801,-13.972919
4346,16.358656,-17.299976
156,-2.8090432,-27.359543
157,10.5218935,-10.595457
158,9.989041,-10.641508
159,4.142115,-22.788525
160,5.399983,-23.805914
161,7.1375837,-13.308873
162,-10.575816,-11.021325
163,6.9513097,-15.772022
164,5.1174383,-18.871012
165,-2.8982298,-26.937572
4347,38.58179,35.529705
166,-18.270535,-46.796085
167,-0.4664964,-24.41076
168,8.326882,-25.831596
169,4.181859,-40.654423
170,-0.72886956,-26.27077
171,-14.823189,-47.819756
172,17.476622,-7.4961925
173,8.615025,-12.941897
174,39.854313,-5.969815
175,3.9364734,-19.01713
4348,7.402201,-44.70412
176,0.94661516,-20.795568
177,9.378118,-10.804263
178,12.051547,-17.447012
179,8.243319,-24.195925
180,10.37969,-16.340813
181,8.482393,-18.8842
182,-1.0164665,-26.457731
183,17.859386,-13.118495
184,8.749688,-21.191093
185,-21.99904,-12.318162
4349,37.78665,35.597076
186,7.8170886,-25.03731
187,-59.190163,-37.398357
188,-44.63711,-46.440525
189,3.1952024,44.049587
190,28.894531,-0.45943254
191,29.541443,-33.672066
192,32.46389,-36.01263
193,-1.4421343,-24.191778
194,6.1027718,-18.181934
195,3.9905896,-20.808178
196,10.123911,-13.858647
197,1.3592191,-17.816238
198,9.907595,-14.509137
199,8.943843,-14.925647
200,6.9017944,-24.291521
201,0.93162954,-21.19755
202,9.684847,-11.458795
4350,8.585923,-55.957233
203,0.36291137,-24.906462
204,8.764375,-19.865704
205,22.47296,-10.492487
206,-0.5734007,-32.96199
207,-7.085892,-49.263607
208,7.292868,-27.483637
209,6.411286,-17.80055
210,9.073472,-10.596515
211,8.447252,-15.868891
212,3.3742821,-9.925713
4351,40.217934,36.12904
213,-12.9054575,-48.112087
214,15.903367,-14.757248
215,12.543544,-17.551579
216,6.5436587,-23.59586
217,0.44312477,-21.85273
218,12.849575,-13.912579
219,-11.871215,-25.88006
220,6.119825,-25.828796
221,0.09314586,-24.420853
222,11.957808,-19.710684
4352,15.422952,-47.05374
223,7.3076196,-20.933403
224,4.735528,-17.247458
225,0.7538759,-18.878372
226,-14.164729,-49.38562
227,12.802726,-16.088892
228,0.21768846,-27.761095
229,-44.69314,-39.943947
230,-50.102207,-49.045555
232,-20.876554,-14.671635
233,-19.005865,-7.174003
234,-18.769928,-41.165016
235,-13.243405,-3.6812046
236,-14.035977,-8.4750805
237,-19.987394,-21.874308
238,-8.477668,8.053925
245,-11.663993,-8.817958
239,-43.16744,-39.96422
240,-41.89912,-40.864716
241,4.278918,48.098938
242,-3.3812318,23.150972
243,-18.884617,-41.079983
244,8.854738,-49.827843
475,-2.2620013,-23.82854
246,5.554087,-12.095775
247,-10.274806,-39.622326
248,-4.5079412,-9.15326
249,-5.7260237,7.707876
250,-13.893863,3.1707654
251,2.9685547,-18.946434
252,17.61545,-13.810763
253,-17.700047,-24.539412
254,-20.613409,-32.64454
255,2.8972185,-29.70001
256,-7.965659,-36.32456
257,13.625697,-18.646685
258,15.269411,-6.3892074
259,-14.706824,-4.740872
260,17.64584,-24.474121
261,17.514784,-14.340114
262,-6.9791374,-38.80819
263,1.7583325,-16.176018
264,-19.942173,-23.87665
265,-7.7896113,-36.7419
266,-2.1565263,-49.358448
267,-21.251099,-35.618484
268,-16.422558,-41.67245
269,11.381682,-26.601028
270,-1.2668355,-31.018024
271,-4.3294435,-9.167751
272,-13.561683,-37.095142
273,-19.70883,-33.822945
274,-6.6142325,-8.859016
275,-3.4161456,-5.9325957
276,3.0844705,-17.223848
323,-17.110933,-42.51502
277,-18.340584,-25.401321
278,-21.304321,-14.011336
279,1.6251817,-17.356312
280,-20.62094,-14.230328
281,-43.768272,-49.81969
282,-55.168564,-34.293907
283,2.710461,44.669083
284,-4.170475,-9.398824
285,-9.474045,-10.000728
286,-10.5813465,12.264692
287,-15.559052,-28.272005
288,-19.634722,-22.631578
289,-7.054753,-8.724878
290,31.240488,19.155611
291,-14.456503,-8.762442
292,-6.808417,5.926558
293,-1.8168768,-31.589966
294,-15.175618,-28.401123
295,-16.904299,-25.351374
296,2.3380108,-10.646944
297,-15.672183,-27.023182
298,3.3270948,-11.422551
299,3.9720688,-11.147558
300,-11.415182,-3.4211159
301,23.68654,-15.771138
302,-2.2394006,-31.33131
303,-19.27327,-30.003086
304,5.331567,-14.765179
305,3.783513,-17.003551
306,-19.993526,-14.615831
307,-20.270618,-8.437688
308,16.497627,-20.535173
309,22.504492,-0.7610653
310,-2.6788797,-28.546833
311,-7.50665,-53.239296
312,-20.065647,-14.275652
313,-14.227332,-4.721535
314,-20.766727,-9.2236395
315,-11.673984,-25.992031
316,3.0161536,-17.342241
317,-0.928519,-30.879442
318,-18.554266,-30.588867
